Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
SRR16683619_1	(1, 31.41052434989251)	(2, 31.46678311715152)	(3, 31.545552669469444)	(4, 31.632442857898138)	(5, 31.629525416210925)	(6, 35.25339309660103)	(7, 35.25024701097834)	(8, 35.201694848919914)	(9, 35.27176082608436)	(10, 35.238693282743284)	(15, 35.20127134267547)	(20, 35.13084489083797)	(25, 35.05101025601941)	(30, 34.990388989936235)	(35, 34.94820737941249)	(40, 34.89606949936423)	(45, 34.804545991097235)	(50, 34.69785730143865)	(55, 34.57813316049956)	(60, 34.43932410125152)	(65, 34.35923516224317)	(70, 34.302503159632536)	(75, 34.24203138218576)	(80, 34.165850906654235)	(85, 34.091803109727536)	(90, 34.040426324061315)	(95, 33.92013450878348)	(100, 33.80556829800933)	(105, 33.669245816214165)	(110, 33.45178546533198)	(115, 33.21808770482758)	(120, 32.931283167347104)	(125, 32.62918022993733)	(130, 32.519046138352245)	(135, 32.472217619001064)	(140, 32.472511946878626)	(145, 31.32596890197046)
SRR16683619_2	(1, 31.496320068551984)	(2, 31.35242475863646)	(3, 31.37307137467188)	(4, 31.42042332772366)	(5, 31.415450150472427)	(6, 35.11549333877135)	(7, 35.10674856651239)	(8, 35.06198585154074)	(9, 35.12274540257468)	(10, 35.06243572393271)	(15, 34.98430115633409)	(20, 34.923438063241676)	(25, 34.87195500177491)	(30, 34.83961115425363)	(35, 34.78210761535968)	(40, 34.682193959964266)	(45, 34.57970181105402)	(50, 34.461023043870476)	(55, 34.340523000498216)	(60, 34.24129558922773)	(65, 34.17700311917147)	(70, 34.13589185351886)	(75, 34.05274650640013)	(80, 33.96060043169022)	(85, 33.887003044849834)	(90, 33.769071308948355)	(95, 33.59299193072682)	(100, 33.42265593005149)	(105, 33.13527831131644)	(110, 32.783229873802)	(115, 32.42387482502496)	(120, 31.937523136196994)	(125, 31.63091607903153)	(130, 31.479953805031563)	(135, 31.370930006056096)	(140, 31.33901471201249)	(145, 30.28789808916597)
SRR16683620_1	(1, 31.30022538370967)	(2, 31.38291281447472)	(3, 31.493353444852403)	(4, 31.581808712978898)	(5, 31.593583008785437)	(6, 35.193653201702745)	(7, 35.19668821804045)	(8, 35.15467784411947)	(9, 35.213044212829104)	(10, 35.163006416642865)	(15, 35.09723669818091)	(20, 34.999101774504815)	(25, 34.89464530804763)	(30, 34.813970306480044)	(35, 34.748567973974936)	(40, 34.619745723243305)	(45, 34.47500124113169)	(50, 34.3315699080649)	(55, 34.18144244930578)	(60, 34.03717883449182)	(65, 33.93390426590538)	(70, 33.85849445937327)	(75, 33.76575844313693)	(80, 33.64274402929885)	(85, 33.52815060901126)	(90, 33.40148233746363)	(95, 33.23753373351374)	(100, 33.0540076026762)	(105, 32.764788557855546)	(110, 32.46168094279294)	(115, 32.13679683336515)	(120, 31.757758353031534)	(125, 31.47150144854071)	(130, 31.361929339545078)	(135, 31.31005219201427)	(140, 31.28256030222679)	(145, 29.936924112016726)
SRR16683620_2	(1, 31.486460430702348)	(2, 31.36256906077348)	(3, 31.381483700612403)	(4, 31.42529679585879)	(5, 31.41965610695798)	(6, 35.08209697421499)	(7, 35.0851023806372)	(8, 35.0197367504337)	(9, 35.10946698668599)	(10, 35.04059606501641)	(15, 34.925331456877515)	(20, 34.855835765991095)	(25, 34.798350031003324)	(30, 34.72253889349488)	(35, 34.60638315297663)	(40, 34.46809518648759)	(45, 34.328790913049176)	(50, 34.18030976140851)	(55, 34.07196898992209)	(60, 33.997295987300205)	(65, 33.92252492877653)	(70, 33.802551148035164)	(75, 33.70973478622267)	(80, 33.600337053569866)	(85, 33.444377799719256)	(90, 33.22927947570112)	(95, 32.95963964263277)	(100, 32.574758644764906)	(105, 32.10764033469316)	(110, 31.618666246338062)	(115, 31.102523325885123)	(120, 30.908861748837857)	(125, 30.821825997186927)	(130, 30.702158020207367)	(135, 30.591287250278253)	(140, 30.48989783842971)	(145, 29.099147051710368)
SRR16683621_1	(1, 31.342152372165348)	(2, 31.444164659590314)	(3, 31.532349231983595)	(4, 31.612546210446755)	(5, 31.621820752669336)	(6, 35.223825014115256)	(7, 35.234526784785814)	(8, 35.19358312506499)	(9, 35.26180394696712)	(10, 35.209377833083366)	(15, 35.13973062022672)	(20, 35.04721899826011)	(25, 34.94661160612403)	(30, 34.86490434777754)	(35, 34.80608986952352)	(40, 34.68758321237048)	(45, 34.54681639747014)	(50, 34.40950303547569)	(55, 34.25669468691236)	(60, 34.121010701977966)	(65, 34.022843219416636)	(70, 33.94274169606636)	(75, 33.85685216519696)	(80, 33.742644088708445)	(85, 33.624660171748374)	(90, 33.508090070976756)	(95, 33.33933777623917)	(100, 33.16690707897127)	(105, 32.8877737297734)	(110, 32.588168863791886)	(115, 32.2601812676355)	(120, 31.890956262381337)	(125, 31.61717670456573)	(130, 31.512746637088306)	(135, 31.46895850740582)	(140, 31.42541789935686)	(145, 30.08499779094559)
SRR16683621_2	(1, 31.47244332437448)	(2, 31.345833155947563)	(3, 31.366272183980566)	(4, 31.411634319644737)	(5, 31.40457564555043)	(6, 35.07465346963074)	(7, 35.079865470632946)	(8, 35.01028302393766)	(9, 35.09865603236075)	(10, 35.029620189734146)	(15, 34.915000973586146)	(20, 34.844009862881386)	(25, 34.79004387767849)	(30, 34.71686425696533)	(35, 34.605191704113764)	(40, 34.477245409761096)	(45, 34.337188152736545)	(50, 34.191043518985154)	(55, 34.09253365129464)	(60, 34.02061043251333)	(65, 33.94162436806318)	(70, 33.83286217198588)	(75, 33.736121387962)	(80, 33.63205223706686)	(85, 33.48106120080909)	(90, 33.27326195570748)	(95, 33.007657939105385)	(100, 32.63910208713379)	(105, 32.177106528029114)	(110, 31.697075015277164)	(115, 31.186817087866938)	(120, 30.995036129005506)	(125, 30.910205903394058)	(130, 30.786984973199083)	(135, 30.668287199159607)	(140, 30.568206981215393)	(145, 29.182815691849164)
SRR16683622_1	(1, 31.28168358163869)	(2, 31.346779302619268)	(3, 31.469660036333277)	(4, 31.569074130791403)	(5, 31.58445598680926)	(6, 35.15882172780251)	(7, 35.17046641689288)	(8, 35.13045051584022)	(9, 35.1864723577611)	(10, 35.13299300605414)	(15, 35.06487440685717)	(20, 34.96784421163924)	(25, 34.859459238343774)	(30, 34.78007207917801)	(35, 34.71941356018426)	(40, 34.59496398000368)	(45, 34.444070578372965)	(50, 34.30318363664112)	(55, 34.14685733747349)	(60, 34.00260367263138)	(65, 33.89735697308931)	(70, 33.8209697074421)	(75, 33.72275869744348)	(80, 33.61377147196309)	(85, 33.49274943925558)	(90, 33.366079109214944)	(95, 33.1932940607459)	(100, 33.017603771783435)	(105, 32.72364944695468)	(110, 32.419687835078165)	(115, 32.08332287398308)	(120, 31.69897165818505)	(125, 31.418217673000544)	(130, 31.31828760936218)	(135, 31.263223607871375)	(140, 31.220649608907898)	(145, 29.878552813433565)
SRR16683622_2	(1, 31.450119362783145)	(2, 31.32049221939257)	(3, 31.337313141653624)	(4, 31.378772304477888)	(5, 31.37991978149688)	(6, 35.033582058242324)	(7, 35.03491833403958)	(8, 34.95939777385263)	(9, 35.045629518059656)	(10, 34.97837477816144)	(15, 34.86178481973913)	(20, 34.785737510960814)	(25, 34.73062882579747)	(30, 34.651473050023284)	(35, 34.53305394108903)	(40, 34.40294294776801)	(45, 34.25125740767793)	(50, 34.09388708335763)	(55, 33.98786828516073)	(60, 33.92186027250891)	(65, 33.83934680471824)	(70, 33.71516596988761)	(75, 33.61417645245087)	(80, 33.51628480203526)	(85, 33.35163645201793)	(90, 33.136143927655255)	(95, 32.857878797077284)	(100, 32.47227758371587)	(105, 31.998477639517933)	(110, 31.50896549951849)	(115, 30.98266709063406)	(120, 30.781920617450254)	(125, 30.696169498108418)	(130, 30.575429310343473)	(135, 30.46595331491949)	(140, 30.356642052265983)	(145, 28.978949585277526)
SRR16683623_1	(1, 31.18541912369821)	(2, 31.189952530781017)	(3, 31.402464498958906)	(4, 31.537119214399976)	(5, 31.540671630185614)	(6, 35.12015756384639)	(7, 35.13415455278313)	(8, 35.07802537463864)	(9, 35.15353648623544)	(10, 35.09649070748218)	(15, 35.022016739897765)	(20, 34.9207375844077)	(25, 34.80391841716592)	(30, 34.71754057832253)	(35, 34.64996312299654)	(40, 34.50948850366966)	(45, 34.349267388984146)	(50, 34.20164937499485)	(55, 34.031522289690315)	(60, 33.875577889873945)	(65, 33.768113222130516)	(70, 33.682692306344165)	(75, 33.583834215784336)	(80, 33.46507132514405)	(85, 33.33959788805231)	(90, 33.21395021254411)	(95, 33.03480486655421)	(100, 32.851896697281326)	(105, 32.548377725021126)	(110, 32.23416567110744)	(115, 31.901902438620215)	(120, 31.524272227617935)	(125, 31.248980252122884)	(130, 31.163344916979327)	(135, 31.13239582880122)	(140, 31.114449369421852)	(145, 29.741294575452134)
SRR16683623_2	(1, 31.319816612629484)	(2, 31.144791625511825)	(3, 31.171850005001627)	(4, 31.234268623493524)	(5, 31.22706460000017)	(6, 34.82316349939014)	(7, 34.820276846335744)	(8, 34.73826698262376)	(9, 34.84479742571744)	(10, 34.76581392436027)	(15, 34.62916999057676)	(20, 34.5461683757659)	(25, 34.47733674732875)	(30, 34.39220603675313)	(35, 34.25633842548623)	(40, 34.103106845107064)	(45, 33.93888377294766)	(50, 33.76944667680637)	(55, 33.65237060680213)	(60, 33.57202958483165)	(65, 33.48874265347637)	(70, 33.36050212407685)	(75, 33.25022035771663)	(80, 33.13807824125302)	(85, 32.969114010706704)	(90, 32.73964709198966)	(95, 32.45826379378311)	(100, 32.0500342314459)	(105, 31.570437324445084)	(110, 31.08505919910989)	(115, 30.566612247641523)	(120, 30.397323276016287)	(125, 30.31618555253466)	(130, 30.213407892637765)	(135, 30.11247531746368)	(140, 30.020801112133682)	(145, 28.63499083930148)
SRR16683624_1	(1, 31.306621105891363)	(2, 31.367866861867707)	(3, 31.485659041398584)	(4, 31.576986764651974)	(5, 31.59118927819034)	(6, 35.18015407570566)	(7, 35.185936789494086)	(8, 35.145222241374874)	(9, 35.20135605964291)	(10, 35.153422868940496)	(15, 35.08475957747346)	(20, 34.98861271807048)	(25, 34.884475199614386)	(30, 34.79851274903537)	(35, 34.74202747183712)	(40, 34.61237848747503)	(45, 34.46721251287515)	(50, 34.32412955097404)	(55, 34.17226077643197)	(60, 34.03328848576676)	(65, 33.932296325918195)	(70, 33.848525111625946)	(75, 33.7627221002099)	(80, 33.64295570643309)	(85, 33.52524065220552)	(90, 33.403638890639144)	(95, 33.23032636314896)	(100, 33.05568185133263)	(105, 32.762240513676296)	(110, 32.458633405180414)	(115, 32.125515068367335)	(120, 31.746308214823262)	(125, 31.46941235016144)	(130, 31.36525211853467)	(135, 31.31968387591765)	(140, 31.273987647158584)	(145, 29.941709823210783)
SRR16683624_2	(1, 31.48959478105011)	(2, 31.37445528692447)	(3, 31.392326009654496)	(4, 31.43246103843937)	(5, 31.428148572221914)	(6, 35.10892311580169)	(7, 35.108980833743466)	(8, 35.0371399355899)	(9, 35.12892394257221)	(10, 35.062105441319964)	(15, 34.948342754097396)	(20, 34.87939430479909)	(25, 34.82228037348189)	(30, 34.74988039126525)	(35, 34.6346881863073)	(40, 34.50210172145226)	(45, 34.360988352089365)	(50, 34.21341228091386)	(55, 34.1110490335412)	(60, 34.039447649540136)	(65, 33.95950719820106)	(70, 33.84563477475329)	(75, 33.74903867794612)	(80, 33.64266784477273)	(85, 33.49204167910028)	(90, 33.27612726482376)	(95, 33.01074702339976)	(100, 32.62888418455754)	(105, 32.15538975361857)	(110, 31.67153919078363)	(115, 31.14859458163793)	(120, 30.958976496639117)	(125, 30.87679820682269)	(130, 30.76427174332357)	(135, 30.651030825410835)	(140, 30.554707721570498)	(145, 29.177674542073163)
SRR16683625_1	(1, 31.340863563115082)	(2, 31.418996038003225)	(3, 31.525994812262827)	(4, 31.60355246236706)	(5, 31.61850468711978)	(6, 35.2157996204499)	(7, 35.22535090303241)	(8, 35.18579647887801)	(9, 35.24589015346993)	(10, 35.19303143605997)	(15, 35.12638822445439)	(20, 35.032682442832055)	(25, 34.932826864733855)	(30, 34.84804646211543)	(35, 34.784161214451856)	(40, 34.660247003356275)	(45, 34.51708140100967)	(50, 34.38172829978961)	(55, 34.22555687465465)	(60, 34.08720112714035)	(65, 33.98638380947895)	(70, 33.90076807275623)	(75, 33.811788749219815)	(80, 33.69350935756349)	(85, 33.57485166360044)	(90, 33.4610587466679)	(95, 33.27793196381276)	(100, 33.11234928847212)	(105, 32.80709799716256)	(110, 32.50447413308863)	(115, 32.17046785643143)	(120, 31.787591312400263)	(125, 31.5110035860185)	(130, 31.41026906394891)	(135, 31.352889081038235)	(140, 31.315508378670717)	(145, 29.987026589799775)
SRR16683625_2	(1, 31.460062484885423)	(2, 31.322686895275663)	(3, 31.34049742308234)	(4, 31.387912557322387)	(5, 31.386687570299262)	(6, 35.0470874163095)	(7, 35.04483934664345)	(8, 34.979157139617634)	(9, 35.07007212054596)	(10, 34.99602233303524)	(15, 34.88456086927369)	(20, 34.80923607066954)	(25, 34.759035560032274)	(30, 34.68018120164748)	(35, 34.562678929311446)	(40, 34.4271477273645)	(45, 34.288485041792384)	(50, 34.135193723808534)	(55, 34.03160182045077)	(60, 33.96062780551576)	(65, 33.88281680084897)	(70, 33.76020960442027)	(75, 33.666539827443096)	(80, 33.556429356705166)	(85, 33.40141494652561)	(90, 33.19512628655256)	(95, 32.920640761164954)	(100, 32.54101135647253)	(105, 32.068919575491165)	(110, 31.581276041189632)	(115, 31.058099245945293)	(120, 30.86916063754932)	(125, 30.791652258579944)	(130, 30.67619781385114)	(135, 30.553525034734758)	(140, 30.45227738424013)	(145, 29.08707454324246)
SRR16683626_1	(1, 31.31815565943711)	(2, 31.378320333849885)	(3, 31.490764794012307)	(4, 31.581967476642724)	(5, 31.599594744050567)	(6, 35.1780835460619)	(7, 35.18047392923051)	(8, 35.142485001832576)	(9, 35.206933718709614)	(10, 35.1541631569133)	(15, 35.08840849028093)	(20, 34.988660067258664)	(25, 34.884970485921336)	(30, 34.798591008172636)	(35, 34.73689598551956)	(40, 34.61014574495677)	(45, 34.471199427360474)	(50, 34.328602601921304)	(55, 34.174227677440236)	(60, 34.03569399445953)	(65, 33.92760668869697)	(70, 33.84723608041512)	(75, 33.754820680707425)	(80, 33.63948960230452)	(85, 33.52249730384114)	(90, 33.40129390353723)	(95, 33.22403617725821)	(100, 33.0523917001352)	(105, 32.760832287966636)	(110, 32.45231077434735)	(115, 32.120144059745584)	(120, 31.74765410184108)	(125, 31.461344815882903)	(130, 31.363127812187514)	(135, 31.311754651580337)	(140, 31.273768582519192)	(145, 29.947154627699945)
SRR16683626_2	(1, 31.419511442331807)	(2, 31.271165420302342)	(3, 31.2855446922884)	(4, 31.338154823526384)	(5, 31.343407397166906)	(6, 34.978941479819184)	(7, 34.98303904989101)	(8, 34.91426931757535)	(9, 35.00033677557083)	(10, 34.92982802744359)	(15, 34.81186864627473)	(20, 34.735522990759975)	(25, 34.67765321279072)	(30, 34.59770687182917)	(35, 34.47858702143311)	(40, 34.33963108047389)	(45, 34.19718033893474)	(50, 34.044315532262296)	(55, 33.934120096687174)	(60, 33.860823283626026)	(65, 33.785130702879364)	(70, 33.662998763862866)	(75, 33.56525271437779)	(80, 33.45763843004763)	(85, 33.30172390486159)	(90, 33.091885975182485)	(95, 32.81468738364627)	(100, 32.429667502002424)	(105, 31.953108750024057)	(110, 31.476014563069345)	(115, 30.95158157586382)	(120, 30.759200238494998)	(125, 30.67485402442768)	(130, 30.56599729490869)	(135, 30.448430613531297)	(140, 30.3496368525374)	(145, 28.97464191039605)
SRR16683627_1	(1, 31.26995669332703)	(2, 31.31574225470496)	(3, 31.45041730690937)	(4, 31.55357025596575)	(5, 31.564421548927676)	(6, 35.14699972420314)	(7, 35.155046261639285)	(8, 35.106400949529174)	(9, 35.159327679497785)	(10, 35.108666587867575)	(15, 35.0411503683858)	(20, 34.939694062487696)	(25, 34.83447821861497)	(30, 34.74263753726541)	(35, 34.68222188213695)	(40, 34.54804608783569)	(45, 34.400820193908245)	(50, 34.25426377727105)	(55, 34.09496069003347)	(60, 33.95119907985853)	(65, 33.8428347664474)	(70, 33.75901334129399)	(75, 33.66393472024616)	(80, 33.54072341914085)	(85, 33.42527464094539)	(90, 33.29898661204312)	(95, 33.11551584931901)	(100, 32.9309566114542)	(105, 32.628656359826394)	(110, 32.307207301215726)	(115, 31.961131939606428)	(120, 31.572017113126968)	(125, 31.2937720505372)	(130, 31.19088309189437)	(135, 31.14050722234947)	(140, 31.10309847229279)	(145, 29.791056980287557)
SRR16683627_2	(1, 31.464416459819024)	(2, 31.350211115926612)	(3, 31.366152338363342)	(4, 31.41232368700997)	(5, 31.417263405697174)	(6, 35.084384808846515)	(7, 35.08126978185782)	(8, 35.00263402413879)	(9, 35.09265461040411)	(10, 35.021949325611025)	(15, 34.912913038624694)	(20, 34.83887931260917)	(25, 34.787169536267285)	(30, 34.711286493833974)	(35, 34.59553176225624)	(40, 34.45656590070815)	(45, 34.32034373650695)	(50, 34.1708375244238)	(55, 34.06799589033769)	(60, 33.994307577043585)	(65, 33.91960625680723)	(70, 33.80250149145662)	(75, 33.70859648599239)	(80, 33.59685178352597)	(85, 33.442565040763895)	(90, 33.235834783875326)	(95, 32.954839507399676)	(100, 32.57025241557126)	(105, 32.093808078623525)	(110, 31.60207059680291)	(115, 31.08278972252059)	(120, 30.89952116043897)	(125, 30.8304776567742)	(130, 30.723315580783368)	(135, 30.611797334046166)	(140, 30.512685580467775)	(145, 29.15329986530181)
SRR16683628_1	(1, 31.297400972852003)	(2, 31.365832098508893)	(3, 31.481010090515312)	(4, 31.571649090517784)	(5, 31.590718572996472)	(6, 35.16990112333979)	(7, 35.17840265254308)	(8, 35.12351542767804)	(9, 35.190291599977904)	(10, 35.14730420714376)	(15, 35.078021444303445)	(20, 34.98200479416981)	(25, 34.876685442594884)	(30, 34.791713194191914)	(35, 34.730828373571526)	(40, 34.59914088938239)	(45, 34.45898049224412)	(50, 34.31992814219142)	(55, 34.15982854279612)	(60, 34.02583525173228)	(65, 33.920374817069195)	(70, 33.84383390694931)	(75, 33.754534859056704)	(80, 33.630341998670815)	(85, 33.51566916806772)	(90, 33.39756628049009)	(95, 33.222187972882814)	(100, 33.051414198992774)	(105, 32.75398542525678)	(110, 32.44734892680813)	(115, 32.11495021385282)	(120, 31.743010675604086)	(125, 31.470305396842104)	(130, 31.370585783976697)	(135, 31.321195467526763)	(140, 31.279085939346636)	(145, 29.956420178940437)
SRR16683628_2	(1, 31.410665090049417)	(2, 31.25061699992496)	(3, 31.280421002982543)	(4, 31.329375298398727)	(5, 31.328685116057006)	(6, 34.96761255455698)	(7, 34.959087936816566)	(8, 34.88559382480583)	(9, 34.985418764219034)	(10, 34.90881545084903)	(15, 34.786804076446145)	(20, 34.71624088930448)	(25, 34.65837276937932)	(30, 34.57932784320904)	(35, 34.45696552223025)	(40, 34.31548515598682)	(45, 34.17746099049039)	(50, 34.02399039286486)	(55, 33.92085122882811)	(60, 33.83961610802003)	(65, 33.769051563383734)	(70, 33.65044263770142)	(75, 33.54759181659847)	(80, 33.443888045506796)	(85, 33.28938132107105)	(90, 33.07581111163726)	(95, 32.799251157917844)	(100, 32.416859411073446)	(105, 31.945468272287364)	(110, 31.460606508693765)	(115, 30.945756161169594)	(120, 30.754630057344105)	(125, 30.683427004491712)	(130, 30.578794932848012)	(135, 30.459658344891068)	(140, 30.364078486842335)	(145, 29.010679864830212)
SRR16683629_1	(1, 31.300415633695746)	(2, 31.378183510295905)	(3, 31.49255649604756)	(4, 31.580453780799434)	(5, 31.595315616218848)	(6, 35.182296262892805)	(7, 35.186630964890135)	(8, 35.148834118355275)	(9, 35.20452572520133)	(10, 35.155000658080695)	(15, 35.09042647224877)	(20, 34.994766712192906)	(25, 34.8915857011652)	(30, 34.80202343630317)	(35, 34.7387925368051)	(40, 34.61243031292216)	(45, 34.47085275294827)	(50, 34.33074154114216)	(55, 34.17330450576711)	(60, 34.03424086599919)	(65, 33.92703828202)	(70, 33.850094705971536)	(75, 33.75974056508257)	(80, 33.641013473234885)	(85, 33.5200908094733)	(90, 33.393591919472655)	(95, 33.21441267798431)	(100, 33.03534614359653)	(105, 32.73998328971875)	(110, 32.42865637394081)	(115, 32.09769634297658)	(120, 31.712437937538)	(125, 31.43558972871569)	(130, 31.327133653428497)	(135, 31.26460353110533)	(140, 31.21964631140642)	(145, 29.89237122972179)
SRR16683629_2	(1, 31.449492846339236)	(2, 31.311785685774023)	(3, 31.330332773065727)	(4, 31.38292384891618)	(5, 31.372699504533564)	(6, 35.02842477058876)	(7, 35.03319675461933)	(8, 34.9630151459249)	(9, 35.05870870903268)	(10, 34.985010000668865)	(15, 34.874864697890615)	(20, 34.80232421154382)	(25, 34.749287223093674)	(30, 34.67005430783936)	(35, 34.55160241264445)	(40, 34.42106430746561)	(45, 34.28139650967561)	(50, 34.13088933103486)	(55, 34.02664217881613)	(60, 33.950665888861664)	(65, 33.879019744881454)	(70, 33.765571028931724)	(75, 33.666267725884005)	(80, 33.556471524423266)	(85, 33.40244793286706)	(90, 33.1918965674922)	(95, 32.92051712762597)	(100, 32.537275608370216)	(105, 32.06652176546797)	(110, 31.58335533546732)	(115, 31.058769575964487)	(120, 30.862813559772786)	(125, 30.783397293033364)	(130, 30.674979302696396)	(135, 30.547729164779618)	(140, 30.448789612807012)	(145, 29.062390155494057)
SRR16683630_1	(1, 31.44861172725967)	(2, 31.50134168555365)	(3, 31.570392412834927)	(4, 31.64870782524911)	(5, 31.64562213914633)	(6, 35.271601391641255)	(7, 35.266753273496654)	(8, 35.2263705085948)	(9, 35.2961953585688)	(10, 35.2583548685199)	(15, 35.22146290121864)	(20, 35.15799450105949)	(25, 35.07405672069425)	(30, 35.016109887288245)	(35, 34.97967374895346)	(40, 34.93340065509566)	(45, 34.840535882695164)	(50, 34.737094275579295)	(55, 34.620711743272224)	(60, 34.48580337849505)	(65, 34.40673573590904)	(70, 34.35516366503082)	(75, 34.293878632851076)	(80, 34.22100251554169)	(85, 34.15367855294285)	(90, 34.100498447731)	(95, 33.98334795884764)	(100, 33.86937633723756)	(105, 33.74092599416239)	(110, 33.5270198151689)	(115, 33.292661211758514)	(120, 33.01090632738666)	(125, 32.716934117222436)	(130, 32.601194315401834)	(135, 32.55992356487256)	(140, 32.5605739752089)	(145, 31.4093366049174)
SRR16683630_2	(1, 31.50950302340037)	(2, 31.37285829232856)	(3, 31.395265267313846)	(4, 31.44125819724748)	(5, 31.434965431417687)	(6, 35.14125196867409)	(7, 35.13459247969676)	(8, 35.095507546107335)	(9, 35.160137892988025)	(10, 35.09777347568377)	(15, 35.01502700531462)	(20, 34.960495845287326)	(25, 34.913532529042314)	(30, 34.88088209310573)	(35, 34.824503099010954)	(40, 34.726758100146796)	(45, 34.62754294143821)	(50, 34.51464038233844)	(55, 34.395783560723714)	(60, 34.298614220426195)	(65, 34.23768581152433)	(70, 34.19554799559438)	(75, 34.1122058383153)	(80, 34.02166344562982)	(85, 33.94760915440837)	(90, 33.837399843511115)	(95, 33.66200309401783)	(100, 33.495808766924185)	(105, 33.20534495236677)	(110, 32.86220393880088)	(115, 32.50634804378591)	(120, 32.030156369686004)	(125, 31.706343185633393)	(130, 31.55887996474339)	(135, 31.45018702251777)	(140, 31.415861242584647)	(145, 30.366081369861746)
SRR16683631_1	(1, 31.388638404595678)	(2, 31.45628826019725)	(3, 31.51576680021114)	(4, 31.592679895762842)	(5, 31.59494698535842)	(6, 35.18562665196404)	(7, 35.1881674571285)	(8, 35.14539780812098)	(9, 35.20117115008525)	(10, 35.153154682103114)	(15, 35.082107325882134)	(20, 34.98394107329799)	(25, 34.877266428565136)	(30, 34.784874937936586)	(35, 34.72155259963182)	(40, 34.59709041421023)	(45, 34.45191028608579)	(50, 34.31084452638574)	(55, 34.157031455010035)	(60, 34.01699495790902)	(65, 33.91568132631613)	(70, 33.83616188472318)	(75, 33.74440447004567)	(80, 33.62818317900625)	(85, 33.50938983962672)	(90, 33.390438284489264)	(95, 33.21336775006367)	(100, 33.044170701332106)	(105, 32.74905236327076)	(110, 32.44021343111096)	(115, 32.110915023332865)	(120, 31.726882424197857)	(125, 31.446084067428494)	(130, 31.346924309859453)	(135, 31.288154736975088)	(140, 31.255543435147565)	(145, 29.94303113570262)
SRR16683631_2	(1, 31.446501092414014)	(2, 31.30849311500069)	(3, 31.322124052400618)	(4, 31.371966237502853)	(5, 31.368144012582103)	(6, 35.019720251916254)	(7, 35.01433652619198)	(8, 34.948565955659056)	(9, 35.041466684555296)	(10, 34.97943020155063)	(15, 34.864408945749474)	(20, 34.793962490684365)	(25, 34.74104969675841)	(30, 34.662472469306145)	(35, 34.5499971713461)	(40, 34.42107541095025)	(45, 34.282525132868294)	(50, 34.13895171943419)	(55, 34.03651602438852)	(60, 33.96761446335869)	(65, 33.89904201904379)	(70, 33.784235160467624)	(75, 33.6949489897428)	(80, 33.593604235682704)	(85, 33.44250580649765)	(90, 33.23540247687889)	(95, 32.96814497466552)	(100, 32.59435342738543)	(105, 32.127893809363286)	(110, 31.651629337914937)	(115, 31.135721384488182)	(120, 30.950651748225198)	(125, 30.87662660150523)	(130, 30.770930989452626)	(135, 30.654616236611083)	(140, 30.555528382103994)	(145, 29.193511452974207)
SRR16683632_1	(1, 31.304828239411982)	(2, 31.383515211301532)	(3, 31.48727209266313)	(4, 31.581697605994886)	(5, 31.586239161266587)	(6, 35.17209651398968)	(7, 35.18088220714834)	(8, 35.127297098664734)	(9, 35.196115220969645)	(10, 35.14662791774238)	(15, 35.078395289826275)	(20, 34.982186910849336)	(25, 34.87713712416233)	(30, 34.79039874412847)	(35, 34.7276950779333)	(40, 34.599302030581306)	(45, 34.45131272108223)	(50, 34.31238933147198)	(55, 34.15603524675519)	(60, 34.01640921657396)	(65, 33.911543252789365)	(70, 33.83207608764182)	(75, 33.743419793659044)	(80, 33.62254379120476)	(85, 33.505599312586654)	(90, 33.38231532823867)	(95, 33.20988620380141)	(100, 33.033849554700794)	(105, 32.742470387607625)	(110, 32.434819333011866)	(115, 32.09972641434035)	(120, 31.72000180053565)	(125, 31.43422588158537)	(130, 31.319756384549088)	(135, 31.26900076327877)	(140, 31.219032702164192)	(145, 29.876348827521888)
SRR16683632_2	(1, 31.457300121998482)	(2, 31.3281931197445)	(3, 31.345511332585556)	(4, 31.391097306283374)	(5, 31.39015589423084)	(6, 35.04477401604415)	(7, 35.03767696539225)	(8, 34.96452294005688)	(9, 35.066560044309455)	(10, 34.99304993744403)	(15, 34.87573836118924)	(20, 34.80098598369366)	(25, 34.746472080864756)	(30, 34.66644828747398)	(35, 34.54934155486434)	(40, 34.41406162744933)	(45, 34.274057455017676)	(50, 34.121701778456725)	(55, 34.01482918880782)	(60, 33.93860334312741)	(65, 33.86372012324328)	(70, 33.7416764374925)	(75, 33.64536509349529)	(80, 33.53775047822318)	(85, 33.38595882313293)	(90, 33.169585947212326)	(95, 32.89556353767526)	(100, 32.51122646256758)	(105, 32.03999120417126)	(110, 31.55385741719818)	(115, 31.02974785553426)	(120, 30.832492520717665)	(125, 30.75070617933698)	(130, 30.626195682535702)	(135, 30.502195256062556)	(140, 30.405927442628457)	(145, 29.027028455389996)
