Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
SRR16683736_1	(1, 0.024644301643698307)	(2, 0.010981398659886291)	(3, 0.007789131607593765)	(4, 0.008746811723281522)	(5, 0.010406790590473636)	(6, 0.007852976948639616)	(7, 0.007916822289685465)	(8, 0.007789131607593765)	(9, 0.007916822289685465)	(10, 0.008274356199542228)	(15, 0.008682966382235672)	(20, 0.00944911047478588)	(25, 0.009474648611204218)	(30, 0.023239704140689595)	(35, 0.01299533037017652)	(40, 0.017673517532935643)	(45, 0.009888468083911153)	(50, 0.0010163217412190123)	(55, 0.006238398258311535)	(60, 0.01098234620301607)	(65, 0.0018023661148901303)	(70, 0.00039469280269780426)	(75, 0.0005306564897365065)	(80, 0.001433516582303546)	(85, 0.0009482763992698813)	(90, 0.0013856123501137848)	(95, 0.005314784087592094)	(100, 0.005270795230170541)	(105, 0.004685479970651073)	(110, 0.00791953518037583)	(115, 0.011364384735047807)	(120, 0.008312572239303245)	(125, 0.01933037339915957)	(130, 0.013961326805268244)	(135, 0.007093052494321872)	(140, 0.0041368079380972094)	(145, 0.006379539962027515)
SRR16683736_2	(1, 0.026878888580303077)	(2, 0.022409714707093537)	(3, 0.02157972527349748)	(4, 0.020941271863038975)	(5, 0.016599788671921138)	(6, 0.014939809804729025)	(7, 0.01327983093753691)	(8, 0.01436520173531637)	(9, 0.011172934683023843)	(10, 0.012603070322450893)	(15, 0.01681686283147703)	(20, 0.02055819981676387)	(25, 0.019000373495245117)	(30, 0.031577905681277676)	(35, 0.019882257678915084)	(40, 0.011427891349291003)	(45, 0.008592747746551903)	(50, 0.013700408220708045)	(55, 0.01383213573212616)	(60, 0.012604107199554302)	(65, 0.015357905808501018)	(70, 0.013141745365857507)	(75, 0.014325849403487549)	(80, 0.019075234250976233)	(85, 0.027509697811861567)	(90, 0.024374727207435377)	(95, 0.007302910105349694)	(100, 0.02794477614934547)	(105, 0.06354299167647162)	(110, 0.08313079958071636)	(115, 0.04841800188177766)	(120, 0.018557365360367412)	(125, 0.01261773563894248)	(130, 0.021062545540369265)	(135, 0.031129146329421695)	(140, 0.038446046764648335)	(145, 0.036388387555821244)
SRR16683747_1	(1, 0.030581328145734176)	(2, 0.014684426290242402)	(3, 0.011114359348119248)	(4, 0.01232683491336862)	(5, 0.01414554826124268)	(6, 0.011046999594494284)	(7, 0.011114359348119248)	(8, 0.011046999594494284)	(9, 0.011114359348119248)	(10, 0.011235606904644186)	(15, 0.012003508095968788)	(20, 0.012542386124968509)	(25, 0.01298696049889328)	(30, 0.028237208719585388)	(35, 0.015235459304605098)	(40, 0.018892655416061107)	(45, 0.01074782092668416)	(50, 0.0009505842834196917)	(55, 0.006272074976929672)	(60, 0.011843009396413624)	(65, 0.0019308459256668453)	(70, 0.0005001849294836507)	(75, 0.00044839254076588805)	(80, 0.0019949896048307614)	(85, 0.0014450356372971995)	(90, 0.0019993069069389278)	(95, 0.0057596441715339584)	(100, 0.0066854575777870896)	(105, 0.006647236904488007)	(110, 0.010124843180864016)	(115, 0.014584223496524225)	(120, 0.010305591379115171)	(125, 0.020932199272560785)	(130, 0.015562974150119133)	(135, 0.008329571777060566)	(140, 0.0051591902730647714)	(145, 0.007832651757092777)
SRR16683747_2	(1, 0.027213340464485914)	(2, 0.023239115000612973)	(3, 0.021824560174488708)	(4, 0.022430797957113394)	(5, 0.017648255449740868)	(6, 0.016839938406241286)	(7, 0.015492743333741983)	(8, 0.015155944565617155)	(9, 0.01246155442061855)	(10, 0.013781805591667869)	(15, 0.017405760336690994)	(20, 0.02127221019476399)	(25, 0.019466968797614927)	(30, 0.03377418046755752)	(35, 0.01973786391012477)	(40, 0.009992676988201754)	(45, 0.007011335624244387)	(50, 0.01265531788814247)	(55, 0.012679335913646362)	(60, 0.01145800353882358)	(65, 0.014134723914367018)	(70, 0.011558088703329703)	(75, 0.013491487753848017)	(80, 0.01879998919248176)	(85, 0.02760631111740478)	(90, 0.023622740631867034)	(95, 0.006404053472083909)	(100, 0.02732866070915786)	(105, 0.06260602786673639)	(110, 0.0823826954313913)	(115, 0.04951349289957286)	(120, 0.018909867844968696)	(125, 0.012475854777100255)	(130, 0.020102524560297295)	(135, 0.031895954601712434)	(140, 0.03927366570510845)	(145, 0.036513710278246014)
SRR16683758_1	(1, 0.02628796570352445)	(2, 0.012404834671834276)	(3, 0.008034219347042924)	(4, 0.008934051913911733)	(5, 0.010797990802425692)	(6, 0.008227040611371956)	(7, 0.007905671837490238)	(8, 0.007969945592266582)	(9, 0.008162766856595612)	(10, 0.008484135630477329)	(15, 0.008895487661045927)	(20, 0.009756755975048928)	(25, 0.009576789461675167)	(30, 0.02136459608765655)	(35, 0.011627933898797358)	(40, 0.01773519841848912)	(45, 0.01003874206045826)	(50, 0.0007115960659864326)	(55, 0.005868137751677547)	(60, 0.011190007766491405)	(65, 0.0017701236175662349)	(70, 0.00040913144429866754)	(75, 0.00037230621494753604)	(80, 0.0013013014624481962)	(85, 0.0012601583327969757)	(90, 0.0015896911271252696)	(95, 0.004593840007516689)	(100, 0.005207797452148434)	(105, 0.004861794900320335)	(110, 0.0076966915720354315)	(115, 0.01312158505189031)	(120, 0.009592384191629812)	(125, 0.01796991600997346)	(130, 0.013146552099184803)	(135, 0.00713398598496026)	(140, 0.0036104386599782046)	(145, 0.00671464083205256)
SRR16683758_2	(1, 0.02660933447740617)	(2, 0.023331372983812656)	(3, 0.022431540416943847)	(4, 0.021981624133509445)	(5, 0.017161092525283687)	(6, 0.015747069920204134)	(7, 0.014204499805571891)	(8, 0.014461594824677265)	(9, 0.011055085821531066)	(10, 0.013304667238703084)	(15, 0.01771384681636024)	(20, 0.021068936815685366)	(25, 0.019834880723979573)	(30, 0.03042719551112097)	(35, 0.018676439812664505)	(40, 0.010754269702659254)	(45, 0.008386923624802584)	(50, 0.013597477156949948)	(55, 0.013592179317065039)	(60, 0.012467292917742992)	(65, 0.015064478327210957)	(70, 0.012945908010943714)	(75, 0.014040051373824346)	(80, 0.018377137767499697)	(85, 0.02674413342911003)	(90, 0.023813914944588115)	(95, 0.007312558451902236)	(100, 0.02693331303250108)	(105, 0.05868245941975699)	(110, 0.07878753589036241)	(115, 0.047886275209582115)	(120, 0.018738081695313952)	(125, 0.012613201941691146)	(130, 0.020872066565447683)	(135, 0.030982498453305713)	(140, 0.037579288557555594)	(145, 0.035305706651350126)
SRR16683770_1	(1, 0.02337625100019986)	(2, 0.011582190827893588)	(3, 0.008262904432094816)	(4, 0.009322251154158254)	(5, 0.011229075253872442)	(6, 0.008051035087682127)	(7, 0.008051035087682127)	(8, 0.008121658202486356)	(9, 0.008262904432094816)	(10, 0.008404150661703275)	(15, 0.008870263219411187)	(20, 0.00950587125264925)	(25, 0.009873111449631242)	(30, 0.027543014773649385)	(35, 0.015622391113701176)	(40, 0.016956965572968358)	(45, 0.009661237240773377)	(50, 0.0008275642828392133)	(55, 0.00634079385591421)	(60, 0.011758840907649618)	(65, 0.0016895314157443064)	(70, 0.00038243578351604694)	(75, 0.00040160367785673336)	(80, 0.0016579658627843335)	(85, 0.0014380861826690727)	(90, 0.002209230976032022)	(95, 0.004754879615957883)	(100, 0.005742477233504168)	(105, 0.004977417242997014)	(110, 0.007737306753568304)	(115, 0.012919394094308798)	(120, 0.011464818697175803)	(125, 0.020230647725546964)	(130, 0.013711672240417363)	(135, 0.007205528548888343)	(140, 0.0042402650748457026)	(145, 0.007834628324988194)
SRR16683770_2	(1, 0.025777436903543654)	(2, 0.022952512311374487)	(3, 0.020551326408030698)	(4, 0.019633225915575717)	(5, 0.016949547553015008)	(6, 0.014548361649671215)	(7, 0.012853406894369713)	(8, 0.01405399984604161)	(9, 0.010169728531809004)	(10, 0.012330795844818417)	(15, 0.01680830132340655)	(20, 0.020395955555461392)	(25, 0.01913886411194611)	(30, 0.03611666091088281)	(35, 0.0226906245732254)	(40, 0.011757344834566367)	(45, 0.008864813721708779)	(50, 0.013924151040516424)	(55, 0.0142142088444508)	(60, 0.012911744184551863)	(65, 0.01530343538098929)	(70, 0.013807217425149516)	(75, 0.014823742431453572)	(80, 0.019133150759887394)	(85, 0.02700329758276144)	(90, 0.02459681513223431)	(95, 0.00757039916909326)	(100, 0.0285901069179493)	(105, 0.06399743085171758)	(110, 0.08442175158899595)	(115, 0.0529489972642729)	(120, 0.020156580304385732)	(125, 0.014009652192528881)	(130, 0.02151377805700227)	(135, 0.03217143584714389)	(140, 0.039269900744222784)	(145, 0.03696588674080611)
SRR16683781_1	(1, 0.02544225241244562)	(2, 0.011385759366895554)	(3, 0.008855590618696542)	(4, 0.009417850340518544)	(5, 0.011877736623489807)	(6, 0.00864474322301329)	(7, 0.00857446075778554)	(8, 0.00864474322301329)	(9, 0.00864474322301329)	(10, 0.008939929576969843)	(15, 0.009684923708383995)	(20, 0.010162844471932699)	(25, 0.009867658117976146)	(30, 0.018751361722763787)	(35, 0.011645135589179869)	(40, 0.01753031265629435)	(45, 0.010592954373564275)	(50, 0.0009192163016364455)	(55, 0.005959681900559586)	(60, 0.011116682120755101)	(65, 0.0018051288869188472)	(70, 0.0004180542945852743)	(75, 0.0003194866372535651)	(80, 0.0013766152896266765)	(85, 0.0011534983979681866)	(90, 0.001570124214769665)	(95, 0.005677610728170987)	(100, 0.006202933895609843)	(105, 0.005332890069332249)	(110, 0.008198368160011849)	(115, 0.012404024266018514)	(120, 0.009289799750460166)	(125, 0.018250689110696907)	(130, 0.01343249876983422)	(135, 0.007609937168694692)	(140, 0.003774619458759302)	(145, 0.007112161403303621)
SRR16683781_2	(1, 0.024950275155851367)	(2, 0.02227954147719685)	(3, 0.020522479846503097)	(4, 0.020522479846503097)	(5, 0.01525129495442182)	(6, 0.01518101248919407)	(7, 0.012299431414856309)	(8, 0.014197057976005567)	(9, 0.01082349964507355)	(10, 0.012594617768812858)	(15, 0.016628831272885728)	(20, 0.020297575957774296)	(25, 0.018596740299262737)	(30, 0.026299698488224173)	(35, 0.016679565436846396)	(40, 0.010362789139064828)	(45, 0.008110004953449983)	(50, 0.012585295425669336)	(55, 0.012187885837392888)	(60, 0.011742463269532141)	(65, 0.01436751148971183)	(70, 0.011617279535816174)	(75, 0.014083926261789117)	(80, 0.017614008979191312)	(85, 0.026213459169765193)	(90, 0.0227679282859592)	(95, 0.006538603871852446)	(100, 0.027535292063650425)	(105, 0.05962162944900106)	(110, 0.07888946709110901)	(115, 0.046541106306150395)	(120, 0.01720371620025389)	(125, 0.011953009039736274)	(130, 0.018907861304305527)	(135, 0.029152019507911797)	(140, 0.03564375233601934)	(145, 0.0329285009141963)
SRR16683792_1	(1, 0.020474285242702176)	(2, 0.009575665713509941)	(3, 0.006992755882892128)	(4, 0.008315709698574423)	(5, 0.00944967011201639)	(6, 0.006803762480651801)	(7, 0.006740764679905024)	(8, 0.006677766879158249)	(9, 0.006740764679905024)	(10, 0.007005355443041483)	(15, 0.00784952597304828)	(20, 0.008529902221113462)	(25, 0.007862125533197636)	(30, 0.019378123509708276)	(35, 0.01145984421419697)	(40, 0.017395835805528188)	(45, 0.009271876854296313)	(50, 0.000951475510162139)	(55, 0.006100541509026891)	(60, 0.011700446050702615)	(65, 0.001983481718802827)	(70, 0.0005709317866272205)	(75, 0.0003010280106563916)	(80, 0.0014807401320899524)	(85, 0.0010966952159613555)	(90, 0.002208916923312096)	(95, 0.005777392129211099)	(100, 0.006209655594878713)	(105, 0.005583943768546671)	(110, 0.009212766220244691)	(115, 0.013989044291363576)	(120, 0.009484884149892178)	(125, 0.018968857873689227)	(130, 0.01446734485012935)	(135, 0.008312903618220107)	(140, 0.005152427971514531)	(145, 0.008213668735758269)
SRR16683792_2	(1, 0.02589209610692491)	(2, 0.02318319067481354)	(3, 0.021923234659878024)	(4, 0.02009629843822152)	(5, 0.015245467780719774)	(6, 0.014678487573998792)	(7, 0.011654593138153547)	(8, 0.01222157334487453)	(9, 0.009575665713509941)	(10, 0.011188409412627404)	(15, 0.014791883615342989)	(20, 0.018433156498506638)	(25, 0.016744815438493044)	(30, 0.02695045915947074)	(35, 0.01754868783846937)	(40, 0.01051549666091954)	(45, 0.007842305901031616)	(50, 0.01281274515475259)	(55, 0.012722727324826892)	(60, 0.01149496058623787)	(65, 0.014501483182336319)	(70, 0.01202751459390336)	(75, 0.013440293817648061)	(80, 0.018190059951846575)	(85, 0.02670490134564888)	(90, 0.02308830776389062)	(95, 0.006986782328171916)	(100, 0.02901536262071789)	(105, 0.061995679814032895)	(110, 0.0828843221072173)	(115, 0.04948581080118018)	(120, 0.01980126098928194)	(125, 0.013089494745502825)	(130, 0.01952053095844207)	(135, 0.03141717115446172)	(140, 0.0380569793975509)	(145, 0.03565847678154841)
SRR16683803_1	(1, 0.024294736265064294)	(2, 0.010153953874885846)	(3, 0.0066654789240048196)	(4, 0.008534304790548225)	(5, 0.009593306114922824)	(6, 0.0070392440973135)	(7, 0.0066654789240048196)	(8, 0.006603184728453372)	(9, 0.0068523615106591594)	(10, 0.007076620614644369)	(15, 0.007550056500835366)	(20, 0.008384798721224754)	(25, 0.008285128008342439)	(30, 0.02455637188638037)	(35, 0.01518825391817671)	(40, 0.018355873529655793)	(45, 0.010828687901422844)	(50, 0.0010827177474434957)	(55, 0.006355728074605612)	(60, 0.012180389139837499)	(65, 0.0018140167141698891)	(70, 0.00048091326729224386)	(75, 0.00036827287125785444)	(80, 0.0022798799263238803)	(85, 0.0015569531428859225)	(90, 0.0016526155326304116)	(95, 0.005542985218893189)	(100, 0.005729931702079077)	(105, 0.005915890389094261)	(110, 0.008890162862386575)	(115, 0.01426698886283182)	(120, 0.010447937155815832)	(125, 0.019919491514426384)	(130, 0.014471444268498538)	(135, 0.008132568081028574)	(140, 0.004964232703372203)	(145, 0.008432392433218463)
SRR16683803_2	(1, 0.023484911722895484)	(2, 0.020432496140874584)	(3, 0.01968496579425722)	(4, 0.01999643677201446)	(5, 0.014763724345692918)	(6, 0.014016193999075553)	(7, 0.012022779741429252)	(8, 0.012832604283598061)	(9, 0.008222833812790991)	(10, 0.010091659679334399)	(15, 0.01430274729861221)	(20, 0.017629257341059475)	(25, 0.016009608256721857)	(30, 0.03113463893661316)	(35, 0.01958941533139218)	(40, 0.009720985233098731)	(45, 0.007181024349938711)	(50, 0.012487877191798686)	(55, 0.012000953999887586)	(60, 0.011438889930333717)	(65, 0.013467531864476238)	(70, 0.011552298907482588)	(75, 0.012780811321169032)	(80, 0.017593710834833572)	(85, 0.026675757988753417)	(90, 0.024159992841483603)	(95, 0.007518142076334109)	(100, 0.031598507954820575)	(105, 0.06480037299726896)	(110, 0.08651573927287229)	(115, 0.05120146000202778)	(120, 0.019048982692863852)	(125, 0.01364501662763576)	(130, 0.019507656755276447)	(135, 0.03202804867095619)	(140, 0.03931191400678184)	(145, 0.037384253838224156)
SRR16683814_1	(1, 0.02417218926014596)	(2, 0.011449984386384927)	(3, 0.008442917779859593)	(4, 0.009368169043405851)	(5, 0.0109873587546118)	(6, 0.00826943316794467)	(7, 0.008385089575887952)	(8, 0.008327261371916311)	(9, 0.008327261371916311)	(10, 0.008789887003689439)	(15, 0.009009634178781676)	(20, 0.009958016723916588)	(25, 0.010096804413448528)	(30, 0.03126192706706915)	(35, 0.01733303321828923)	(40, 0.01732992414763006)	(45, 0.010380465618057116)	(50, 0.0009370354354005428)	(55, 0.005637223221774494)	(60, 0.011279711867613305)	(65, 0.001779690651285009)	(70, 0.00035313546544350283)	(75, 0.00030885130786174826)	(80, 0.0018464179679831124)	(85, 0.0013181614233276691)	(90, 0.0018812696741288188)	(95, 0.004998183815025503)	(100, 0.005847025117149325)	(105, 0.00555228431519039)	(110, 0.008222852303699272)	(115, 0.013480463817229909)	(120, 0.01050537606869197)	(125, 0.020208852236892057)	(130, 0.014384088843978567)	(135, 0.007319904154899314)	(140, 0.0045852870389686395)	(145, 0.008453855788719192)
SRR16683814_2	(1, 0.02532875333957878)	(2, 0.021107294449648983)	(3, 0.019256791922556468)	(4, 0.018678509882840057)	(5, 0.014167909973052058)	(6, 0.013763112545250571)	(7, 0.01214392283404462)	(8, 0.013473971525392365)	(9, 0.010177763899008825)	(10, 0.011392156182413286)	(15, 0.015405433538045174)	(20, 0.018944519621109605)	(25, 0.01777638990088246)	(30, 0.03809722077651712)	(35, 0.022855176564343632)	(40, 0.010980067347508221)	(45, 0.007945032490756036)	(50, 0.012906464323288427)	(55, 0.012346197276902917)	(60, 0.011777597558063853)	(65, 0.014282559275927142)	(70, 0.01251468314417049)	(75, 0.013721038081129499)	(80, 0.017616215858536892)	(85, 0.02617314803870249)	(90, 0.023230150463212335)	(95, 0.007025418927333394)	(100, 0.02978947992111056)	(105, 0.0649747390686954)	(110, 0.08658916236355926)	(115, 0.051862840698282835)	(120, 0.01885835704032563)	(125, 0.013688111480026263)	(130, 0.020796988256557784)	(135, 0.03137972727826695)	(140, 0.03877316736064637)	(145, 0.037084357669172674)
